epoch,train_loss,val_loss,train_accuracy,val_accuracy
41,0.916906407032013,0.9699416268666585,0.7113,0.6995
42,0.9142690194702149,0.9251124264399211,0.71176,0.7148333333333333
43,0.9107619708633423,0.9285545414288838,0.71128,0.7198333333333333
44,0.8972334187221527,0.9734953616460165,0.71699,0.7036666666666667
45,0.8901726595211029,0.9192158381144205,0.71906,0.7175
46,0.8880924777030945,0.9543929926554362,0.71728,0.7066666666666667
47,0.8859481282997131,1.044265820980072,0.71986,0.6885
48,0.8829698882484436,0.997193563302358,0.71824,0.6971666666666667
49,0.8671240520954132,1.0053596784273784,0.72399,0.6965
50,0.8656496163749695,0.944613469918569,0.72311,0.7111666666666666
51,0.8623608421134948,0.9705158410072326,0.72443,0.6966666666666667
52,0.846075579366684,1.3717210330963134,0.73053,0.5546666666666666
53,0.8423730879116058,1.1429297304153443,0.73041,0.6065
54,0.8384158880329132,1.0725209012031556,0.73136,0.6563333333333333
55,0.8262006309890747,0.9115412982304891,0.73456,0.7116666666666667
56,0.8161433337211609,0.8625612120628356,0.73677,0.733
57,0.8144997341537475,1.0243920587698618,0.73702,0.6831666666666667
58,0.8089182482528686,0.9037470426559449,0.7393,0.7171666666666666
59,0.8057244447898865,1.152782673517863,0.73948,0.6138333333333333
60,0.7947795374679566,1.4281796538035074,0.74408,0.6403333333333333
61,0.7892964411258697,1.1181643273035686,0.74485,0.658
62,0.7865315854263306,0.9219752047856649,0.74596,0.717
63,0.7706826542568207,1.200551695505778,0.75122,0.65
64,0.766747833814621,1.2750967823664348,0.75148,0.6066666666666667
65,0.7633030237293243,9.021356269836426,0.75333,0.24333333333333335
66,0.7504984166812897,2.3849978055953978,0.75712,0.5095
67,0.7491898883438111,1.4836187626520794,0.75657,0.626
68,0.7430957841014862,0.8489890769322713,0.75821,0.7345
69,0.7297311293411255,1.1874042633374533,0.76304,0.635
70,0.723154020614624,1.7337439937591552,0.7662,0.6175
71,0.7210993087005615,1.5097741463979086,0.7684,0.641
72,0.707260439529419,0.9220551228523255,0.77032,0.7175
73,0.7035674037837982,3.8753986574808756,0.77226,0.44083333333333335
74,0.6982256725502014,2.2161129347483315,0.77352,0.6051666666666666
75,0.6863400460910797,1.1617311522165934,0.77688,0.6665
76,0.6785394857215882,1.280435024579366,0.7807,0.6358333333333334
77,0.6755369938755036,2.5959313344955444,0.78165,0.5976666666666667
78,0.6636277749156952,1.3830347366333007,0.78572,0.6278333333333334
79,0.6559398198127746,1.1971115474700929,0.78871,0.6448333333333334
80,0.6513975552368164,1.8264797379175821,0.79061,0.6091666666666666
81,0.643428709115982,2.5006783453623456,0.79349,0.6018333333333333
82,0.6340948399829864,2.639483297030131,0.79576,0.5913333333333334
83,0.6332584907817841,1.9228814357121786,0.79624,0.6066666666666667
84,0.6179890107727051,1.4088011096318562,0.80043,0.6395
85,0.6123152826499939,0.9063573897679646,0.80321,0.732
86,0.6121435028409958,0.9174530787467956,0.80189,0.7271666666666666
87,0.5980244471025467,1.4570509751637777,0.80682,0.6465
88,0.5921539296913148,1.710870747566223,0.81074,0.6203333333333333
89,0.5883285512256622,1.1840724274317425,0.81183,0.6868333333333333
90,0.5763453707647324,0.9416410814921061,0.81572,0.7281666666666666
91,0.5729051749563218,0.9972727425893148,0.81532,0.7183333333333334
92,0.5692773973751069,1.9142465778986613,0.81872,0.602
93,0.558761241607666,0.9331856567064921,0.82284,0.73
94,0.5512337555408477,3.072100098292033,0.82339,0.48883333333333334
95,0.5497123604679107,5.769663495381673,0.8259,0.365
96,0.5416329563713074,2.499654880841573,0.82784,0.5945
97,0.5375836281490326,0.9861133220990499,0.82905,0.7191666666666666
98,0.5321764976024628,1.1628310567537943,0.83043,0.679
99,0.5251924357461929,0.9804936892191569,0.83322,0.7243333333333334
